rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,rollout/exploration_rate,time/episodes,time/total_timesteps,time/fps,train/n_updates,train/learning_rate,train/loss
77.68,58.98,411,0.05,17572,934968,2273,58373,0.0001,2.436969041824341
81.56,59.89,411,0.05,17576,935168,2273,58385,0.0001,0.01898542046546936
77.64,58.94,411,0.05,17580,935368,2273,58398,0.0001,0.05927741155028343
79.84,59.16,411,0.05,17584,935596,2273,58412,0.0001,4.3956475257873535
79.69,59.01,411,0.05,17588,935848,2273,58428,0.0001,0.012295261956751347
80.68,59.01,411,0.05,17592,936048,2272,58440,0.0001,0.005429218523204327
78.31,58.62,411,0.05,17596,936248,2272,58453,0.0001,0.024622924625873566
75.75,58.04,412,0.05,17600,936504,2272,58469,0.0001,2.510498285293579
74.44,57.72,412,0.05,17604,936704,2272,58481,0.0001,0.060891762375831604
76.71,58.01,412,0.05,17608,936992,2272,58499,0.0001,2.3371753692626953
75.31,57.6,412,0.05,17612,937228,2272,58514,0.0001,0.030196309089660645
79.16,58.48,412,0.05,17616,937572,2272,58536,0.0001,4.9856672286987305
80.42,58.75,412,0.05,17620,937772,2272,58548,0.0001,0.0027140146121382713
81.84,59.18,412,0.05,17624,937972,2272,58561,0.0001,0.030025731772184372
80.59,58.92,412,0.05,17628,938172,2272,58573,0.0001,2.571828603744507
81.96,59.3,412,0.05,17632,938544,2272,58596,0.0001,2.523763418197632
87.13,60.51,413,0.05,17636,938756,2272,58610,0.0001,0.05886876583099365
86.5,60.36,413,0.05,17640,938956,2272,58622,0.0001,0.006442002020776272
83.85,59.69,413,0.05,17644,939160,2272,58635,0.0001,2.4771363735198975
81.62,59.44,413,0.05,17648,939368,2272,58648,0.0001,0.10081228613853455
80.42,59.23,413,0.05,17652,939568,2272,58660,0.0001,0.005059347487986088
81.92,59.74,413,0.05,17656,939912,2272,58682,0.0001,0.016659796237945557
78.03,58.82,413,0.05,17660,940112,2272,58694,0.0001,2.331897735595703
78.07,58.86,413,0.05,17664,940340,2272,58709,0.0001,0.012126442044973373
79.23,59.03,413,0.05,17668,940540,2272,58721,0.0001,2.3801767826080322
80.79,59.6,414,0.05,17672,940900,2272,58744,0.0001,2.4932010173797607
78.29,59.08,414,0.05,17676,941124,2272,58758,0.0001,0.04021172598004341
83.91,60.74,414,0.05,17680,941392,2272,58774,0.0001,0.004458528943359852
82.87,60.69,414,0.05,17684,941612,2272,58788,0.0001,0.06153079867362976
81.85,60.66,414,0.05,17688,941892,2272,58806,0.0001,0.03479228541254997
81.92,60.73,414,0.05,17692,942092,2272,58818,0.0001,0.005134365521371365
83.04,60.86,414,0.05,17696,942316,2272,58832,0.0001,10.342327117919922
81.73,60.54,414,0.05,17700,942516,2271,58845,0.0001,0.06342925131320953
83.97,60.8,414,0.05,17704,942852,2272,58866,0.0001,0.004061611369252205
81.54,60.35,415,0.05,17708,943060,2272,58879,0.0001,0.021428661420941353
82.89,60.71,415,0.05,17712,943284,2272,58893,0.0001,0.4761974513530731
80.17,59.97,415,0.05,17716,943484,2272,58905,0.0001,0.011193840764462948
81.29,60.1,415,0.05,17720,943720,2272,58920,0.0001,2.352510690689087
79.97,59.77,415,0.05,17724,943936,2272,58933,0.0001,2.014465093612671
80.04,59.84,415,0.05,17728,944148,2271,58947,0.0001,0.009279186837375164
78.66,59.45,415,0.05,17732,944376,2272,58961,0.0001,5.047895908355713
75.87,58.64,415,0.05,17736,944624,2272,58976,0.0001,2.4684321880340576
76.31,58.6,415,0.05,17740,944824,2272,58989,0.0001,0.09105966985225677
76.51,58.8,415,0.05,17744,945024,2271,59001,0.0001,4.821691513061523
76.66,58.95,416,0.05,17748,945260,2271,59016,0.0001,3.084495782852173
75.55,58.83,416,0.05,17752,945464,2271,59029,0.0001,2.42553448677063
74.03,58.3,416,0.05,17756,945668,2272,59042,0.0001,2.3663198947906494
74.23,58.5,416,0.05,17760,945868,2272,59054,0.0001,4.835062503814697
73.07,58.33,416,0.05,17764,946088,2272,59068,0.0001,5.614443778991699
73.18,58.44,416,0.05,17768,946348,2271,59084,0.0001,6.165012836456299
69.38,57.61,416,0.05,17772,946564,2271,59098,0.0001,0.38860830664634705
68.03,57.25,416,0.05,17776,946780,2271,59111,0.0001,2.501049518585205
62.46,55.64,416,0.05,17780,947040,2271,59127,0.0001,0.03973694518208504
64.89,56.09,416,0.05,17784,947240,2271,59140,0.0001,0.02086418867111206
64.74,55.94,417,0.05,17788,947508,2271,59157,0.0001,0.03165513277053833
64.7,55.9,417,0.05,17792,947716,2271,59170,0.0001,0.4112008213996887
63.55,55.74,417,0.05,17796,947916,2271,59182,0.0001,2.437952756881714
63.56,55.75,417,0.05,17800,948196,2271,59200,0.0001,0.015617214143276215
62.55,55.73,417,0.05,17804,948472,2271,59217,0.0001,0.002922412008047104
66.39,56.6,417,0.05,17808,948672,2271,59229,0.0001,7.071786403656006
65.08,56.28,417,0.05,17812,949008,2271,59250,0.0001,0.009344320744276047
70.57,57.81,417,0.05,17816,949256,2271,59266,0.0001,4.731536388397217
70.68,57.92,418,0.05,17820,949552,2271,59284,0.0001,0.027265330776572227
74.69,58.96,418,0.05,17824,949784,2271,59299,0.0001,5.114316940307617
74.62,58.89,418,0.05,17828,949984,2271,59311,0.0001,3.131108283996582
74.57,58.84,418,0.05,17832,950184,2271,59324,0.0001,0.07891872525215149
70.87,58.11,418,0.05,17836,950412,2271,59338,0.0001,5.100803852081299
74.73,59.0,418,0.05,17840,950752,2271,59359,0.0001,2.5503597259521484
74.53,58.8,418,0.05,17844,950952,2271,59372,0.0001,2.467818260192871
74.34,58.61,418,0.05,17848,951176,2271,59386,0.0001,0.01883642189204693
77.04,59.33,418,0.05,17852,951412,2271,59401,0.0001,4.988587379455566
78.15,59.45,418,0.05,17856,951708,2271,59419,0.0001,0.05211864411830902
79.38,59.69,419,0.05,17860,951964,2271,59435,0.0001,0.012407801114022732
83.4,60.74,419,0.05,17864,952164,2271,59448,0.0001,2.442091464996338
84.62,60.97,419,0.05,17868,952528,2271,59470,0.0001,7.704975128173828
87.05,61.42,419,0.05,17872,952728,2271,59483,0.0001,2.564148426055908
87.04,61.41,419,0.05,17876,952948,2271,59497,0.0001,0.5372555255889893
87.22,61.59,419,0.05,17880,953200,2271,59512,0.0001,2.4557766914367676
87.61,61.98,419,0.05,17884,953440,2271,59527,0.0001,3.0887088775634766
86.43,61.79,419,0.05,17888,953728,2271,59545,0.0001,4.901972770690918
89.17,62.55,419,0.05,17892,953984,2271,59561,0.0001,0.007339878939092159
91.83,63.23,420,0.05,17896,954304,2271,59581,0.0001,2.5130038261413574
93.22,63.63,420,0.05,17900,954504,2271,59594,0.0001,2.631990909576416
91.93,63.33,420,0.05,17904,954704,2271,59606,0.0001,3.087584972381592
88.22,62.59,420,0.05,17908,955008,2271,59625,0.0001,3.078676462173462
90.96,63.35,420,0.05,17912,955208,2271,59638,0.0001,2.4192655086517334
84.34,61.68,420,0.05,17916,955428,2271,59652,0.0001,0.006459314376115799
83.11,61.44,420,0.05,17920,955628,2271,59664,0.0001,0.011430565267801285
80.21,60.52,420,0.05,17924,955844,2271,59678,0.0001,0.024965515360236168
80.32,60.63,420,0.05,17928,956060,2271,59691,0.0001,0.01885037310421467
80.34,60.65,421,0.05,17932,956364,2271,59710,0.0001,2.502025604248047
81.63,60.95,421,0.05,17936,956564,2271,59723,0.0001,0.0006832277867943048
77.77,60.06,421,0.05,17940,956764,2271,59735,0.0001,0.08527109026908875
79.19,60.49,421,0.05,17944,956972,2271,59748,0.0001,2.3366990089416504
79.15,60.45,421,0.05,17948,957172,2271,59761,0.0001,7.999488353729248
76.62,59.9,421,0.05,17952,957408,2271,59775,0.0001,2.5212666988372803
75.56,59.83,421,0.05,17956,957676,2271,59792,0.0001,0.031193962320685387
75.51,59.78,421,0.05,17960,957876,2271,59805,0.0001,3.0842573642730713
71.5,58.74,421,0.05,17964,958116,2271,59820,0.0001,5.619444847106934
71.34,58.58,421,0.05,17968,958368,2271,59835,0.0001,0.005093055311590433
68.86,58.08,422,0.05,17972,958568,2271,59848,0.0001,0.0129009410738945
68.8,58.02,422,0.05,17976,958768,2271,59860,0.0001,3.0836167335510254
67.44,57.65,422,0.05,17980,958968,2271,59873,0.0001,0.05321183800697327
63.37,56.55,422,0.05,17984,959168,2271,59885,0.0001,2.5159354209899902
63.37,56.55,422,0.05,17988,959368,2271,59898,0.0001,0.0048339213244616985
59.49,55.64,422,0.05,17992,959568,2271,59910,0.0001,0.00807696022093296
56.88,55.01,422,0.05,17996,959808,2271,59925,0.0001,3.201239824295044
56.9,55.03,422,0.05,18000,960008,2271,59938,0.0001,0.5201161503791809
58.28,55.42,422,0.05,18004,960352,2271,59959,0.0001,4.959967613220215
59.72,55.87,422,0.05,18008,960572,2271,59973,0.0001,2.502285957336426
58.09,55.23,423,0.05,18012,960772,2271,59986,0.0001,0.019507169723510742
58.09,55.23,423,0.05,18016,960972,2271,59998,0.0001,0.006963527761399746
56.74,54.87,423,0.05,18020,961176,2271,60011,0.0001,7.195163249969482
60.8,55.96,423,0.05,18024,961520,2271,60032,0.0001,0.015081520192325115
64.79,56.98,423,0.05,18028,961800,2271,60050,0.0001,2.4210567474365234
64.78,56.97,423,0.05,18032,962000,2271,60062,0.0001,2.3191730976104736
68.17,57.39,423,0.05,18036,962264,2270,60079,0.0001,3.0819318294525146
70.86,58.1,423,0.05,18040,962500,2270,60094,0.0001,0.006180190481245518
69.63,57.86,423,0.05,18044,962844,2270,60115,0.0001,0.005248122848570347
74.69,58.96,424,0.05,18048,963140,2270,60134,0.0001,0.006030913908034563
78.36,59.66,424,0.05,18052,963340,2270,60146,0.0001,0.01649460755288601
79.67,59.98,424,0.05,18056,963600,2270,60162,0.0001,6.004597187042236
81.06,60.38,424,0.05,18060,963920,2270,60182,0.0001,0.0018805554136633873
81.03,60.35,424,0.05,18064,964148,2270,60197,0.0001,4.834715843200684
79.81,60.12,424,0.05,18068,964368,2270,60210,0.0001,0.006625397130846977
83.31,60.65,424,0.05,18072,964620,2270,60226,0.0001,2.3852486610412598
84.41,60.76,424,0.05,18076,964820,2270,60239,0.0001,4.950708389282227
84.41,60.76,424,0.05,18080,965024,2270,60251,0.0001,0.012027716264128685
86.89,61.26,425,0.05,18084,965228,2270,60264,0.0001,0.014720840379595757
86.97,61.34,425,0.05,18088,965444,2270,60278,0.0001,2.504774570465088
88.13,61.51,425,0.05,18092,965664,2270,60291,0.0001,0.08768769353628159
90.93,62.33,425,0.05,18096,966156,2270,60322,0.0001,0.006587968673557043
97.43,63.88,425,0.05,18100,966380,2270,60336,0.0001,2.5400564670562744
94.85,63.28,425,0.05,18104,966580,2270,60349,0.0001,0.0038623539730906487
92.07,62.48,425,0.05,18108,966780,2270,60361,0.0001,0.0026599238626658916
90.9,62.3,425,0.05,18112,966980,2270,60374,0.0001,0.012254532426595688
92.04,62.45,426,0.05,18116,967260,2270,60391,0.0001,0.0024279202334582806
97.15,63.6,426,0.05,18120,967460,2270,60404,0.0001,0.06582947075366974
91.92,62.33,426,0.05,18124,967668,2270,60417,0.0001,2.074817419052124
89.17,61.56,426,0.05,18128,967984,2270,60436,0.0001,4.83504581451416
90.29,61.69,426,0.05,18132,968224,2270,60451,0.0001,0.05771060287952423
86.68,61.05,426,0.05,18136,968424,2270,60464,0.0001,4.853912353515625
89.39,61.78,426,0.05,18140,968828,2270,60489,0.0001,5.485438346862793
94.49,62.92,426,0.05,18144,969088,2270,60505,0.0001,0.08960080146789551
90.89,62.29,426,0.05,18148,969288,2270,60518,0.0001,0.09140388667583466
87.14,61.51,427,0.05,18152,969528,2270,60533,0.0001,2.565476179122925
86.08,61.44,427,0.05,18156,969816,2270,60551,0.0001,0.03804633766412735
85.8,61.16,427,0.05,18160,970016,2270,60563,0.0001,2.43930983543396
85.73,61.09,427,0.05,18164,970216,2270,60576,0.0001,0.018058085814118385
85.92,61.28,427,0.05,18168,970444,2270,60590,0.0001,2.551547050476074
83.45,60.79,427,0.05,18172,970644,2270,60603,0.0001,2.40171217918396
82.41,60.74,427,0.05,18176,970848,2269,60615,0.0001,2.55456280708313
84.72,61.07,427,0.05,18180,971116,2269,60632,0.0001,0.006537473760545254
82.26,60.59,428,0.05,18184,971392,2269,60649,0.0001,0.004012267105281353
86.1,61.46,428,0.05,18188,971688,2269,60668,0.0001,0.08589004725217819
92.41,62.82,428,0.05,18192,971940,2268,60684,0.0001,2.57149600982666
89.56,61.95,428,0.05,18196,972140,2268,60696,0.0001,0.008298831060528755
82.73,60.07,428,0.05,18200,972372,2268,60711,0.0001,0.010496445000171661
82.61,59.95,428,0.05,18204,972612,2268,60726,0.0001,2.0278844833374023
83.96,60.31,428,0.05,18208,972956,2268,60747,0.0001,2.487849473953247
90.58,61.98,429,0.05,18212,973160,2267,60760,0.0001,5.369102478027344
89.44,61.83,429,0.05,18216,973360,2267,60772,0.0001,5.602293491363525
86.91,61.28,429,0.05,18220,973728,2267,60795,0.0001,0.10083775967359543
90.91,62.31,429,0.05,18224,973996,2267,60812,0.0001,2.4478344917297363
91.02,62.42,429,0.05,18228,974196,2267,60825,0.0001,3.087026834487915
89.94,62.33,429,0.05,18232,974400,2267,60837,0.0001,0.011939238756895065
90.15,62.54,429,0.05,18236,974600,2266,60850,0.0001,0.00567278265953064
84.77,61.12,430,0.05,18240,974800,2266,60862,0.0001,0.015116996131837368
82.19,60.52,430,0.05,18244,975100,2266,60881,0.0001,2.483999490737915
80.73,60.05,430,0.05,18248,975300,2266,60894,0.0001,2.464496612548828
83.31,60.65,430,0.05,18252,975620,2266,60914,0.0001,0.01595180481672287
84.39,60.74,430,0.05,18256,975936,2266,60933,0.0001,2.41288685798645
87.2,61.57,430,0.05,18260,976204,2266,60950,0.0001,0.027996249496936798
88.31,61.69,430,0.05,18264,976404,2266,60963,0.0001,0.003954403102397919
88.18,61.56,430,0.05,18268,976604,2266,60975,0.0001,2.496987819671631
87.84,61.58,431,0.05,18272,976864,2266,60991,0.0001,2.0731327533721924
87.77,61.51,431,0.05,18276,977064,2266,61004,0.0001,0.0377173125743866
85.48,61.2,431,0.05,18280,977276,2266,61017,0.0001,4.92887020111084
88.21,61.95,431,0.05,18284,977568,2266,61035,0.0001,2.4662976264953613
85.64,61.36,431,0.05,18288,977768,2266,61048,0.0001,0.03215916082262993
78.17,59.83,431,0.05,18292,977968,2266,61060,0.0001,0.010164868086576462
78.17,59.83,431,0.05,18296,978168,2266,61073,0.0001,3.087773561477661
77.05,59.7,431,0.05,18300,978372,2266,61086,0.0001,7.92885160446167
81.04,60.72,431,0.05,18304,978744,2266,61109,0.0001,0.006988923531025648
82.31,61.0,432,0.05,18308,979052,2266,61128,0.0001,2.524791717529297
79.85,60.52,432,0.05,18312,979260,2265,61141,0.0001,0.0027978536672890186
81.31,60.99,432,0.05,18316,979480,2265,61155,0.0001,6.2261128425598145
85.18,61.89,432,0.05,18320,979872,2266,61179,0.0001,0.004497762303799391
81.14,60.82,432,0.05,18324,980072,2266,61192,0.0001,0.3998708426952362
82.02,60.71,432,0.05,18328,980272,2265,61204,0.0001,0.03554050996899605
83.43,61.13,432,0.05,18332,980536,2265,61221,0.0001,0.03869199752807617
83.55,61.25,432,0.05,18336,980796,2265,61237,0.0001,3.125631332397461
86.13,61.85,432,0.05,18340,981024,2265,61251,0.0001,2.8323068618774414
90.94,62.7,433,0.05,18344,981416,2265,61276,0.0001,0.041329968720674515
90.94,62.7,433,0.05,18348,981688,2265,61293,0.0001,0.0033676265738904476
92.42,63.19,433,0.05,18352,981888,2265,61305,0.0001,7.270113945007324
93.79,63.57,433,0.05,18356,982296,2265,61331,0.0001,2.5051748752593994
91.24,63.0,433,0.05,18360,982576,2265,61348,0.0001,2.386491298675537
90.13,62.88,433,0.05,18364,982896,2265,61368,0.0001,2.4287195205688477
95.86,64.65,433,0.05,18368,983180,2265,61386,0.0001,2.4899492263793945
100.38,65.84,434,0.05,18372,983380,2265,61399,0.0001,2.52006196975708
100.41,65.87,434,0.05,18376,983708,2265,61419,0.0001,0.47012802958488464
105.36,66.86,434,0.05,18380,983908,2265,61432,0.0001,0.01174718514084816
104.08,66.57,434,0.05,18384,984128,2265,61445,0.0001,0.01367872953414917
102.76,66.24,434,0.05,18388,984328,2265,61458,0.0001,2.2001750469207764
104.11,66.6,434,0.05,18392,984716,2265,61482,0.0001,2.345533847808838
108.29,67.81,434,0.05,18396,984944,2265,61496,0.0001,6.36989164352417
110.96,68.5,434,0.05,18400,985232,2265,61514,0.0001,2.4409704208374023
108.29,67.81,434,0.05,18404,985432,2265,61527,0.0001,2.482145071029663
107.08,67.59,435,0.05,18408,985636,2265,61540,0.0001,0.003167202230542898
102.92,66.4,435,0.05,18412,985836,2265,61552,0.0001,3.176103115081787
104.05,66.54,435,0.05,18416,986080,2265,61567,0.0001,2.47090220451355
100.27,65.73,435,0.05,18420,986392,2265,61587,0.0001,3.1223933696746826
100.29,65.75,435,0.05,18424,986592,2265,61599,0.0001,2.353633165359497
99.11,65.56,435,0.05,18428,986808,2265,61613,0.0001,4.747002601623535
97.68,65.12,435,0.05,18432,987076,2265,61630,0.0001,2.479862928390503
98.99,65.44,435,0.05,18436,987304,2265,61644,0.0001,0.003497880883514881
98.89,65.34,435,0.05,18440,987568,2265,61660,0.0001,0.008541330695152283
91.4,63.79,436,0.05,18444,987828,2265,61677,0.0001,0.0979522094130516
94.02,64.43,436,0.05,18448,988036,2265,61690,0.0001,0.003134949831292033
89.95,63.33,436,0.05,18452,988236,2265,61702,0.0001,0.034845706075429916
91.51,63.9,436,0.05,18456,988620,2265,61726,0.0001,0.006637822836637497
88.77,63.14,436,0.05,18460,988848,2265,61740,0.0001,0.168948695063591
94.11,64.52,436,0.05,18464,989184,2265,61761,0.0001,2.983975648880005
89.73,63.11,436,0.05,18468,989396,2265,61775,0.0001,2.430851936340332
88.06,62.43,436,0.05,18472,989668,2265,61792,0.0001,0.00897302757948637
89.41,62.79,437,0.05,18476,989880,2265,61805,0.0001,5.070282459259033
84.57,61.91,437,0.05,18480,990080,2265,61817,0.0001,0.005549292080104351
83.12,61.45,437,0.05,18484,990356,2264,61835,0.0001,0.06214908882975578
84.54,61.88,437,0.05,18488,990580,2264,61849,0.0001,4.86689567565918
84.66,62.0,437,0.05,18492,990896,2265,61868,0.0001,0.004037461243569851
84.63,61.97,437,0.05,18496,991244,2264,61890,0.0001,5.600950241088867
87.44,62.8,437,0.05,18500,991480,2264,61905,0.0001,5.47501277923584
86.22,62.57,437,0.05,18504,991708,2264,61919,0.0001,2.507113218307495
85.92,62.27,438,0.05,18508,992004,2264,61938,0.0001,0.025598227977752686
89.88,63.26,438,0.05,18512,992204,2264,61950,0.0001,0.0037731314077973366
87.29,62.65,438,0.05,18516,992524,2264,61970,0.0001,0.03219998627901077
89.83,63.21,438,0.05,18520,992724,2264,61983,0.0001,2.590144157409668
93.65,64.06,438,0.05,18524,993084,2264,62005,0.0001,3.155663013458252
99.07,65.52,438,0.05,18528,993444,2264,62028,0.0001,0.009751583449542522
101.89,66.36,438,0.05,18532,993660,2264,62041,0.0001,2.519294261932373
101.96,66.43,438,0.05,18536,993988,2264,62062,0.0001,0.03294283524155617
101.92,66.39,439,0.05,18540,994188,2264,62074,0.0001,0.002731164451688528
103.24,66.72,439,0.05,18544,994388,2264,62087,0.0001,0.0058128321543335915
100.62,66.08,439,0.05,18548,994588,2263,62099,0.0001,5.494075298309326
105.55,67.05,439,0.05,18552,994960,2263,62122,0.0001,0.006347593851387501
101.41,65.88,439,0.05,18556,995188,2263,62137,0.0001,0.005573613569140434
102.49,65.97,439,0.05,18560,995388,2263,62149,0.0001,0.016241038218140602
98.51,64.96,439,0.05,18564,995588,2263,62162,0.0001,0.05332206189632416
95.99,64.42,439,0.05,18568,995788,2263,62174,0.0001,2.3661625385284424
93.77,64.18,440,0.05,18572,996096,2263,62193,0.0001,4.980008602142334
96.04,64.47,440,0.05,18576,996384,2263,62211,0.0001,2.24499249458313
99.91,65.37,440,0.05,18580,996648,2262,62228,0.0001,9.873550415039062
101.24,65.71,440,0.05,18584,996848,2262,62240,0.0001,0.046191345900297165
99.82,65.28,440,0.05,18588,997056,2262,62253,0.0001,0.04473493993282318
98.46,64.91,440,0.05,18592,997428,2261,62277,0.0001,2.6023380756378174
97.15,64.59,441,0.05,18596,997628,2261,62289,0.0001,2.450399875640869
91.69,63.09,441,0.05,18600,997828,2261,62302,0.0001,7.4415740966796875
91.56,62.96,441,0.05,18604,998048,2261,62315,0.0001,2.5738279819488525
91.72,63.12,441,0.05,18608,998252,2261,62328,0.0001,0.00410823617130518
89.27,62.65,441,0.05,18612,998480,2261,62342,0.0001,0.03683315962553024
90.47,62.86,441,0.05,18616,998680,2261,62355,0.0001,0.07257235050201416
86.88,62.24,441,0.05,18620,999076,2261,62380,0.0001,0.00883594248443842
88.47,62.84,441,0.05,18624,999284,2261,62393,0.0001,4.411927223205566
84.2,61.54,442,0.05,18628,999552,2261,62409,0.0001,0.058756791055202484
82.81,61.14,442,0.05,18632,999752,2261,62422,0.0001,0.011759309098124504
79.97,60.28,442,0.05,18636,999956,2261,62435,0.0001,0.031991053372621536
80.88,60.2,442,0.05,18640,1000272,2260,62454,0.0001,2.3781630992889404
83.36,60.7,442,0.05,18644,1000548,2260,62472,0.0001,0.05716582015156746
84.89,61.24,442,0.05,18648,1000764,2260,62485,0.0001,0.006443744525313377
80.0,60.31,442,0.05,18652,1001004,2260,62500,0.0001,0.023919247090816498
82.07,60.4,442,0.05,18656,1001292,2260,62518,0.0001,0.03766598179936409
83.68,61.02,443,0.05,18660,1001492,2260,62531,0.0001,2.5093564987182617
83.54,60.88,443,0.05,18664,1001704,2260,62544,0.0001,0.03280138596892357
88.56,61.94,443,0.05,18668,1001952,2260,62559,0.0001,5.537600517272949
88.54,61.92,443,0.05,18672,1002312,2260,62582,0.0001,0.003046204801648855
84.96,61.31,443,0.05,18676,1002564,2260,62598,0.0001,0.008400892838835716
86.17,61.53,443,0.05,18680,1002816,2260,62613,0.0001,2.536285161972046
84.82,61.17,443,0.05,18684,1003016,2260,62626,0.0001,3.189077854156494
85.98,61.34,443,0.05,18688,1003240,2260,62640,0.0001,3.10152530670166
87.14,61.51,443,0.05,18692,1003456,2260,62653,0.0001,8.259405136108398
